"dpt_cdc","prov_cdc","n","pob","y1","ylog","x1","sd","id","y__cascade","y_se__cascade","y_ranef__cascade"
"AYACUCHO","LA MAR",1,79071,1.26468616812738e-05,-11.2702254593031,30,280.090490034121,"3099",-11.2702254593031,280.090490034121,"3099"
"AYACUCHO","SUCRE",1,9565,0.000104547830632514,-9.16490983902899,30,97.7540782785153,"3100",-9.16490983902899,97.7540782785153,"3100"
"AYACUCHO","VICTOR FAJARDO",2,20523,9.74516396238367e-05,-9.23512868300118,30,101.247128136516,"3101",-9.23512868300118,101.247128136516,"3101"
"CAJAMARCA","CAJABAMBA",4,82286,4.86109423231169e-05,-9.92960686475469,30,143.280383220766,"3102",-9.92960686475469,143.280383220766,"3102"
"CAJAMARCA","CAJAMARCA",12,379923,3.15853475572682e-05,-10.3596562061068,30,177.652270485679,"3103",-10.3596562061068,177.652270485679,"3103"
"CAJAMARCA","CELENDIN",3,85348,3.51502085579041e-05,-10.2530391121872,30,168.429885953275,"3104",-10.2530391121872,168.429885953275,"3104"
"CAJAMARCA","CONTUMAZA",1,29445,3.39616233655969e-05,-10.2873392219279,30,171.343379616829,"3105",-10.2873392219279,171.343379616829,"3105"
"CAJAMARCA","CUTERVO",1,127579,7.83828059476873e-06,-11.7438138559328,30,354.925152055844,"3106",-11.7438138559328,354.925152055844,"3106"
"CAJAMARCA","JAEN",3,202868,1.47879409271053e-05,-11.1149590064516,30,259.168778323932,"3107",-11.1149590064516,259.168778323932,"3107"
"CAJAMARCA","SAN IGNACIO",1,145735,6.86176965039284e-06,-11.8750768558227,30,379.00084245309,"3108",-11.8750768558227,379.00084245309,"3108"
"CALLAO","CALLAO",57,1129854,5.04489960649783e-05,-9.89256747293283,30,140.651294201226,"3109",-9.89256747293283,140.651294201226,"3109"
"CUSCO","ACOMAYO",2,25126,7.95988219374353e-05,-9.43725575348895,30,112.014449542345,"3110",-9.43725575348895,112.014449542345,"3110"
"CUSCO","ANTA",2,62937,3.17778095555873e-05,-10.3536004154497,30,177.115171555783,"3111",-10.3536004154497,177.115171555783,"3111"
"CUSCO","CALCA",3,72394,4.14398983341161e-05,-10.0888561869407,30,155.155539353543,"3112",-10.0888561869407,155.155539353543,"3112"
"CUSCO","CUSCO",19,495343,3.83572595151239e-05,-10.1659630757994,30,161.254125186358,"3113",-10.1659630757994,161.254125186358,"3113"
"CUSCO","LA CONVENCION",8,173482,4.61142942783689e-05,-9.98222140776618,30,147.099717020428,"3114",-9.98222140776618,147.099717020428,"3114"
"CUSCO","PAUCARTAMBO",1,48837,2.04762782316686e-05,-10.7913716878549,30,220.453291811198,"3115",-10.7913716878549,220.453291811198,"3115"
"CUSCO","QUISPICANCHI",1,100658,9.93463013372012e-06,-11.5094684340215,30,315.681633565032,"3116",-11.5094684340215,315.681633565032,"3116"
"CUSCO","URUBAMBA",2,69378,2.88275822306783e-05,-10.4507150155527,30,185.927629218781,"3117",-10.4507150155527,185.927629218781,"3117"
"HUANCAVELICA","ACOBAMBA",1,40223,2.48613977077791e-05,-10.5981800181231,30,200.154588215721,"3118",-10.5981800181231,200.154588215721,"3118"
"HUANCAVELICA","ANGARAES",1,52535,1.90349290948891e-05,-10.8639951446127,30,228.605445533035,"3119",-10.8639951446127,228.605445533035,"3119"
"HUANCAVELICA","CHURCAMPA",1,34187,2.92508848392664e-05,-10.4361878642991,30,184.582022696331,"3120",-10.4361878642991,184.582022696331,"3120"
"HUANCAVELICA","HUANCAVELICA",4,121156,3.30152860774539e-05,-10.3155155671562,30,173.774378684506,"3121",-10.3155155671562,173.774378684506,"3121"
"HUANCAVELICA","TAYACAJA",1,85745,1.16624876086069e-05,-11.3505951065193,30,291.575084755768,"3122",-11.3505951065193,291.575084755768,"3122"
"HUANUCO","HUANUCO",11,307532,3.57686354590742e-05,-10.2356473084296,30,166.971585997779,"3123",-10.2356473084296,166.971585997779,"3123"
"HUANUCO","LEONCIO PRADO",2,134705,1.48472588248395e-05,-11.1109826311374,30,258.654014051323,"3124",-11.1109826311374,258.654014051323,"3124"
"HUANUCO","PACHITEA",1,53114,1.88274277968144e-05,-10.8748984817001,30,229.855129986951,"3125",-10.8748984817001,229.855129986951,"3125"
"ICA","CHINCHA",9,262935,3.42289919561869e-05,-10.279520314276,30,170.674828272646,"3126",-10.279520314276,170.674828272646,"3126"
"ICA","ICA",25,444688,5.62191918828482e-05,-9.78447519488845,30,133.251403715963,"3127",-9.78447519488845,133.251403715963,"3127"
"ICA","NAZCA",7,78445,8.92344955064058e-05,-9.32312285680608,30,105.801154176257,"3128",-9.32312285680608,105.801154176257,"3128"
"ICA","PALPA",3,15383,0.000195020477150101,-8.54189335864088,30,71.5893757316467,"3129",-8.54189335864088,71.5893757316467,"3129"
"ICA","PISCO",6,173731,3.45361507157617e-05,-10.2706126029688,30,169.916357537207,"3130",-10.2706126029688,169.916357537207,"3130"
"JUNIN","CHANCHAMAYO",3,172048,1.74369943271645e-05,-10.9511979467553,30,238.793455025668,"3131",-10.9511979467553,238.793455025668,"3131"
"JUNIN","CONCEPCION",1,60639,1.64910371213246e-05,-11.0066479408681,30,245.506634285113,"3132",-11.0066479408681,245.506634285113,"3132"
"JUNIN","HUANCAYO",20,580160,3.4473248758963e-05,-10.2724303321962,30,170.070858701548,"3133",-10.2724303321962,170.070858701548,"3133"
"JUNIN","JAUJA",3,90655,3.30924935193867e-05,-10.3131868064197,30,173.572156963808,"3134",-10.3131868064197,173.572156963808,"3134"
"JUNIN","JUNIN",1,24703,4.04809132494029e-05,-10.112212718906,30,156.978108520812,"3135",-10.112212718906,156.978108520812,"3135"
"JUNIN","SATIPO",3,234377,1.27998907742654e-05,-11.2582917137437,30,278.424201921688,"3136",-11.2582917137437,278.424201921688,"3136"
"JUNIN","TARMA",7,98074,7.13746762648612e-05,-9.54616734911402,30,118.28342775353,"3137",-9.54616734911402,118.28342775353,"3137"
"JUNIN","YAULI",2,43094,4.64101731099457e-05,-9.97583949274109,30,146.631076177467,"3138",-9.97583949274109,146.631076177467,"3138"
"LA LIBERTAD","ASCOPE",6,128750,4.66019417475728e-05,-9.97172481497666,30,146.329716468925,"3139",-9.97172481497666,146.329716468925,"3139"
"LA LIBERTAD","CHEPEN",4,88570,4.51620187422378e-05,-10.0030423155225,30,148.639090726675,"3140",-10.0030423155225,148.639090726675,"3140"
"LA LIBERTAD","GRAN CHIMU",1,30120,3.32005312084993e-05,-10.3099372088979,30,173.290366126946,"3141",-10.3099372088979,173.290366126946,"3141"
"LA LIBERTAD","OTUZCO",1,89724,1.11452900004458e-05,-11.3955611836062,30,298.204827739771,"3142",-11.3955611836062,298.204827739771,"3142"
"LA LIBERTAD","PACASMAYO",2,114635,1.74466785885637e-05,-10.9506458801761,30,238.727549179271,"3143",-10.9506458801761,238.727549179271,"3143"
"LA LIBERTAD","PATAZ",1,86834,1.15162263629454e-05,-11.3631076129035,30,293.404970456065,"3144",-11.3631076129035,293.404970456065,"3144"
"LA LIBERTAD","SANCHEZ CARRION",1,166399,6.0096515003095e-06,-12.005640824,30,404.568234994968,"3145",-12.005640824,404.568234994968,"3145"
"LA LIBERTAD","TRUJILLO",28,1101428,2.54215436687645e-05,-10.5759876127291,30,197.945908972491,"3146",-10.5759876127291,197.945908972491,"3146"
"LA LIBERTAD","VIRU",3,102408,2.92945863604406e-05,-10.434700037975,30,184.444760761981,"3147",-10.434700037975,184.444760761981,"3147"
"LAMBAYEQUE","CHICLAYO",46,871464,5.27847392433881e-05,-9.84739574383103,30,137.510169162247,"3148",-9.84739574383103,137.510169162247,"3148"
"LAMBAYEQUE","FERREÑAFE",6,107975,5.55684186154202e-05,-9.79609756257757,30,134.028006425583,"3149",-9.79609756257757,134.028006425583,"3149"
"LAMBAYEQUE","LAMBAYEQUE",7,331346,2.11259529313769e-05,-10.7602859301256,30,217.053304246149,"3150",-10.7602859301256,217.053304246149,"3150"
"LIMA","BARRANCA",7,163008,4.29426776599922e-05,-10.0533184307561,30,152.42294891962,"3151",-10.0533184307561,152.42294891962,"3151"
"LIMA","CAÑETE",14,261442,5.35491619556154e-05,-9.83304470959456,30,136.526994202345,"3152",-9.83304470959456,136.526994202345,"3152"
"LIMA","CANTA",1,13407,7.45879018423212e-05,-9.50219243553732,30,115.711059547484,"3153",-9.50219243553732,115.711059547484,"3153"
"LIMA","HUARAL",13,206894,6.28341082873355e-05,-9.67342227910905,30,126.054094916804,"3154",-9.67342227910905,126.054094916804,"3154"
"LIMA","HUAROCHIRI",3,65822,4.55774665005621e-05,-9.99390545605121,30,147.961592215205,"3155",-9.99390545605121,147.961592215205,"3155"
"LIMA","HUAURA",9,254866,3.53126741111015e-05,-10.2484407761631,30,168.043082181042,"3156",-10.2484407761631,168.043082181042,"3156"
"LIMA","LIMA",530,9612705,5.51353651235526e-05,-9.80390713729613,30,134.552380409038,"3157",-9.80390713729613,134.552380409038,"3157"
"LIMA","YAUYOS",1,23339,4.28467372209606e-05,-10.0555498793356,30,152.593105812478,"3158",-10.0555498793356,152.593105812478,"3158"
"LORETO","MAYNAS",4,553528,7.2263733722594e-06,-11.824029929542,30,369.449834315133,"3159",-11.824029929542,369.449834315133,"3159"
"MADRE DE DIOS","MANU",1,22975,4.3525571273123e-05,-10.0398670824415,30,151.401241518006,"3160",-10.0398670824415,151.401241518006,"3160"
"MADRE DE DIOS","TAMBOPATA",4,137290,2.91354068031175e-05,-10.4401300214987,30,184.946207171381,"3161",-10.4401300214987,184.946207171381,"3161"
"MOQUEGUA","ILO",4,81454,4.91074717018194e-05,-9.91946508213804,30,142.555663012492,"3162",-9.91946508213804,142.555663012492,"3162"
"MOQUEGUA","MARISCAL NIETO",7,93899,7.45481847517013e-05,-9.50272435106373,30,115.741837894748,"3163",-9.50272435106373,115.741837894748,"3163"
"PASCO","DANIEL ALCIDES CARRION",1,45998,2.17400756554633e-05,-10.7317639430156,30,213.979875634289,"3164",-10.7317639430156,213.979875634289,"3164"
"PASCO","OXAPAMPA",2,96269,2.07751197166274e-05,-10.7769525523155,30,218.869634465907,"3165",-10.7769525523155,218.869634465907,"3165"
"PASCO","PASCO",5,129637,3.85692356348882e-05,-10.1604662188997,30,160.811538248904,"3166",-10.1604662188997,160.811538248904,"3166"
"PIURA","AYABACA",1,133814,7.47305962006965e-06,-11.7909133951487,30,363.382754031141,"3167",-11.7909133951487,363.382754031141,"3167"
"PIURA","HUANCABAMBA",1,123803,8.07734869106564e-06,-11.7141425807848,30,349.698477522486,"3168",-11.7141425807848,349.698477522486,"3168"
"PIURA","MORROPON",6,177394,3.38230154345694e-05,-10.291416852567,30,171.693073483572,"3169",-10.291416852567,171.693073483572,"3169"
"PIURA","PAITA",8,144844,5.52318356300572e-05,-9.80216212556883,30,134.43503386838,"3170",-9.80216212556883,134.43503386838,"3170"
"PIURA","PIURA",34,881242,3.8581910530819e-05,-10.1601384953513,30,160.785189543772,"3171",-10.1601384953513,160.785189543772,"3171"
"PIURA","SECHURA",4,85877,4.65782456303783e-05,-9.97223233414895,30,146.366853748988,"3172",-9.97223233414895,146.366853748988,"3172"
"PIURA","SULLANA",21,344989,6.08715060480189e-05,-9.70510391688958,30,128.066794320823,"3173",-9.70510391688958,128.066794320823,"3173"
"PIURA","TALARA",6,155991,3.84637575244726e-05,-10.1631976467954,30,161.031310848763,"3174",-10.1631976467954,161.031310848763,"3174"
"PUNO","AZANGARO",1,116527,8.58170209479348e-06,-11.6542929546457,30,339.38884224642,"3175",-11.6542929546457,339.38884224642,"3175"
"PUNO","CHUCUITO",1,94298,1.06046787842796e-05,-11.444829642512,30,305.642103567404,"3176",-11.444829642512,305.642103567404,"3176"
"PUNO","EL COLLAO",3,68311,4.39167923174891e-05,-10.0309393532741,30,150.726913053267,"3177",-10.0309393532741,150.726913053267,"3177"
"PUNO","LAMPA",1,43552,2.29610580455547e-05,-10.6773651618882,30,208.238192538327,"3178",-10.6773651618882,208.238192538327,"3178"
"PUNO","MELGAR",1,70587,1.4166914587672e-05,-11.1575673665551,30,264.749390756946,"3179",-11.1575673665551,264.749390756946,"3179"
"PUNO","PUNO",6,228999,2.62009877772392e-05,-10.5459040614159,30,194.99073228836,"3180",-10.5459040614159,194.99073228836,"3180"
"PUNO","SAN ROMAN",10,323437,3.0917922191957e-05,-10.3809453853105,30,179.553406451889,"3181",-10.3809453853105,179.553406451889,"3181"
"SAN MARTIN","EL DORADO",3,42592,7.04357625845229e-05,-9.55939070606189,30,119.068070792034,"3182",-9.55939070606189,119.068070792034,"3182"
"SAN MARTIN","HUALLAGA",2,30047,6.65623855958998e-05,-9.61586969820779,30,122.478419743162,"3183",-9.61586969820779,122.478419743162,"3183"
"SAN MARTIN","LAMAS",1,90319,1.10718674918899e-05,-11.4021117706848,30,299.183137336427,"3184",-11.4021117706848,299.183137336427,"3184"
"SAN MARTIN","MARISCAL CACERES",1,70962,1.40920492658042e-05,-11.1628286610245,30,265.446769886706,"3185",-11.1628286610245,265.446769886706,"3185"
"SAN MARTIN","MOYOBAMBA",4,135453,2.95305382678863e-05,-10.4267050302297,30,183.708913871849,"3186",-10.4267050302297,183.708913871849,"3186"
"SAN MARTIN","RIOJA",1,131248,7.61916372059003e-06,-11.7718045261438,30,359.927370711213,"3187",-11.7718045261438,359.927370711213,"3187"
"SAN MARTIN","SAN MARTIN",1,214538,4.66117890536875e-06,-12.2550152511908,30,458.292499560383,"3188",-12.2550152511908,458.292499560383,"3188"
"SAN MARTIN","TOCACHE",3,79159,3.78984070036256e-05,-10.1779663200738,30,162.2248214763,"3189",-10.1779663200738,162.2248214763,"3189"
"TACNA","TACNA",14,344291,4.06632761239765e-05,-10.1077289768835,30,156.626578040145,"3190",-10.1077289768835,156.626578040145,"3190"
"TACNA","TARATA",1,6932,0.000144258511252164,-8.84321069098764,30,83.2297907380551,"3191",-8.84321069098764,83.2297907380551,"3191"
"TUMBES","TUMBES",8,173472,4.61169525917727e-05,-9.98216388796645,30,147.095486508131,"3192",-9.98216388796645,147.095486508131,"3192"
"UCAYALI","CORONEL PORTILLO",9,449826,2.00077363247122e-05,-10.8144059251744,30,223.006955729812,"3193",-10.8144059251744,223.006955729812,"3193"
"UCAYALI","PADRE ABAD",1,75054,1.33237402403603e-05,-11.218485758817,30,272.937513145409,"3194",-11.218485758817,272.937513145409,"3194"
"AMAZONAS","BAGUA",2,84445,2.36840547101664e-05,-10.6464951719782,31,205.048715191696,"3195",-10.6464951719782,205.048715191696,"3195"
"AMAZONAS","CHACHAPOYAS",2,61379,3.25844344156796e-05,-10.3286116051435,31,174.915990184612,"3196",-10.3286116051435,174.915990184612,"3196"
"AMAZONAS","UTCUBAMBA",3,120694,2.48562480322137e-05,-10.5983863449843,31,200.175237914827,"3197",-10.5983863449843,200.175237914827,"3197"
"ANCASH","ANTONIO RAIMONDI",1,14714,6.79624847084409e-05,-9.59508438194049,31,121.212134828449,"3198",-9.59508438194049,121.212134828449,"3198"
"ANCASH","BOLOGNESI",1,25592,3.90747108471397e-05,-10.1474791508052,31,159.77068611187,"3199",-10.1474791508052,159.77068611187,"3199"
"ANCASH","CARHUAZ",1,49800,2.00803212851406e-05,-10.8108026221972,31,222.605536633301,"3200",-10.8108026221972,222.605536633301,"3200"
"ANCASH","HUARAZ",5,181637,2.75274310850763e-05,-10.4967013989187,31,190.252226455044,"3201",-10.4967013989187,190.252226455044,"3201"
"ANCASH","HUARI",2,64695,3.09142901306129e-05,-10.3810624877388,31,179.563919829625,"3202",-10.3810624877388,179.563919829625,"3202"
"ANCASH","HUAYLAS",2,57148,3.49968502834745e-05,-10.2573991670325,31,168.797468247606,"3203",-10.2573991670325,168.797468247606,"3203"
"ANCASH","RECUAY",1,18492,5.40774388924941e-05,-9.82324599277355,31,135.859735429703,"3204",-9.82324599277355,135.859735429703,"3204"
"ANCASH","SANTA",16,468829,3.41275816982311e-05,-10.2824787565235,31,170.927480902402,"3205",-10.2824787565235,170.927480902402,"3205"
"APURIMAC","ABANCAY",6,117485,5.10703494063072e-05,-9.88035030682767,31,139.794732940477,"3206",-9.88035030682767,139.794732940477,"3206"
"APURIMAC","ANDAHUAYLAS",2,151896,1.31669036709327e-05,-11.2302380698584,31,274.546057820947,"3207",-11.2302380698584,274.546057820947,"3207"
"APURIMAC","CHINCHEROS",2,47855,4.17929161007209e-05,-10.0803938121382,31,154.500434104092,"3208",-10.0803938121382,154.500434104092,"3208"
"APURIMAC","COTABAMBAS",2,54762,3.65216756144772e-05,-10.2148702629521,31,165.245976664969,"3209",-10.2148702629521,165.245976664969,"3209"
"AREQUIPA","AREQUIPA",39,1165606,3.34589904307287e-05,-10.3022057593348,31,172.621766408072,"3210",-10.3022057593348,172.621766408072,"3210"
"AREQUIPA","CAMANA",2,63248,3.16215532506957e-05,-10.3585141948462,31,177.550858995015,"3211",-10.3585141948462,177.550858995015,"3211"
"AREQUIPA","CARAVELI",2,44179,4.5270377328595e-05,-10.0006511476248,31,148.461486407224,"3212",-10.0006511476248,148.461486407224,"3212"
"AREQUIPA","CASTILLA",1,37741,2.64963832436872e-05,-10.5347353197036,31,193.904866486326,"3213",-10.5347353197036,193.904866486326,"3213"
"AREQUIPA","CAYLLOMA",4,96625,4.13971539456662e-05,-10.0898857127018,31,155.235428226065,"3214",-10.0898857127018,155.235428226065,"3214"
"AREQUIPA","ISLAY",3,58026,5.17009616378865e-05,-9.86810184443319,31,138.941213917394,"3215",-9.86810184443319,138.941213917394,"3215"
"AYACUCHO","CANGALLO",1,33223,3.00996297745538e-05,-10.4076808927793,31,181.969746709676,"3216",-10.4076808927793,181.969746709676,"3216"
"AYACUCHO","HUAMANGA",3,305662,9.81476271175351e-06,-11.5214857285277,31,317.584163236188,"3217",-11.5214857285277,317.584163236188,"3217"
"AYACUCHO","HUANTA",9,99310,9.06253146712315e-05,-9.30767413646408,31,104.987056195709,"3218",-9.30767413646408,104.987056195709,"3218"
"AYACUCHO","LA MAR",4,79071,5.05874467250952e-05,-9.88983227713541,31,140.459071258631,"3219",-9.88983227713541,140.459071258631,"3219"
"AYACUCHO","LUCANAS",2,54415,3.67545713498116e-05,-10.2085308941107,31,164.723028295635,"3220",-10.2085308941107,164.723028295635,"3220"
"AYACUCHO","PARINACOCHAS",1,29774,3.35863505071539e-05,-10.2984178321139,31,172.295136474363,"3221",-10.2984178321139,172.295136474363,"3221"
"AYACUCHO","VICTOR FAJARDO",1,20523,4.87258198119183e-05,-9.92725129051979,31,143.111728770242,"3222",-9.92725129051979,143.111728770242,"3222"
"CAJAMARCA","CAJABAMBA",2,82286,2.43054711615585e-05,-10.6207032228677,31,202.421389551899,"3223",-10.6207032228677,202.421389551899,"3223"
"CAJAMARCA","CAJAMARCA",9,379923,2.36890106679511e-05,-10.6462868205607,31,205.02735520908,"3224",-10.6462868205607,205.02735520908,"3224"
"CAJAMARCA","CELENDIN",1,85348,1.1716736185968e-05,-11.3459937105149,31,290.905029633583,"3225",-11.3459937105149,290.905029633583,"3225"
"CAJAMARCA","CHOTA",1,153317,6.52243391143839e-06,-11.9250475952477,31,388.589609239374,"3226",-11.9250475952477,388.589609239374,"3226"
"CAJAMARCA","CONTUMAZA",1,29445,3.39616233655969e-05,-10.2873392219279,31,171.343379616829,"3227",-10.2873392219279,171.343379616829,"3227"
"CAJAMARCA","HUALGAYOC",2,85607,2.33625754903221e-05,-10.6601039385684,31,206.448702868836,"3228",-10.6601039385684,206.448702868836,"3228"
"CAJAMARCA","JAEN",4,202868,1.97172545694737e-05,-10.828957556847,31,224.635430326609,"3229",-10.828957556847,224.635430326609,"3229"
"CAJAMARCA","SAN MIGUEL",1,48059,2.08077571318588e-05,-10.77539031322,31,218.698737870033,"3230",-10.77539031322,218.698737870033,"3230"
"CAJAMARCA","SAN PABLO",1,22708,4.403734366743e-05,-10.0282043386604,31,150.520933769517,"3231",-10.0282043386604,150.520933769517,"3231"
"CAJAMARCA","SANTA CRUZ",1,39106,2.55715235513732e-05,-10.570128213406,31,197.366835579722,"3232",-10.570128213406,197.366835579722,"3232"
"CALLAO","CALLAO",65,1129854,5.75295569162033e-05,-9.76147498096789,31,131.72777605309,"3233",-9.76147498096789,131.72777605309,"3233"
"CUSCO","ANTA",2,62937,3.17778095555873e-05,-10.3536004154497,31,177.115171555783,"3234",-10.3536004154497,177.115171555783,"3234"
"CUSCO","CALCA",1,72394,1.38132994447054e-05,-11.1826653806807,31,268.092666251197,"3235",-11.1826653806807,268.092666251197,"3235"
"CUSCO","CANCHIS",4,107291,3.72817850518683e-05,-10.1943270028805,31,163.557318610146,"3236",-10.1943270028805,163.557318610146,"3236"
"CUSCO","CUSCO",9,495343,1.81692281913745e-05,-10.9102924330548,31,233.959077252489,"3237",-10.9102924330548,233.959077252489,"3237"
"CUSCO","LA CONVENCION",2,173482,1.15285735695922e-05,-11.3620452498938,31,293.249160547662,"3238",-11.3620452498938,293.249160547662,"3238"
"CUSCO","QUISPICANCHI",2,100658,1.98692602674402e-05,-10.8213164534139,31,223.778836420286,"3239",-10.8213164534139,223.778836420286,"3239"
"CUSCO","URUBAMBA",2,69378,2.88275822306783e-05,-10.4507150155527,31,185.927629218781,"3240",-10.4507150155527,185.927629218781,"3240"
"HUANCAVELICA","ANGARAES",5,52535,9.51746454744456e-05,-9.25874683228768,31,102.449850572576,"3241",-9.25874683228768,102.449850572576,"3241"
