dpt_cdc,prov_cdc,n,pob,y1,ylog,x1,sd,y_low,y_upp,id
AMAZONAS,CHACHAPOYAS,1,61379,1.6292217207839814e-5,-11.021635523895048,23,0.9983993541225133,-12.978498257975174,-9.064772789814922,1
AMAZONAS,CHACHAPOYAS,3,61379,4.887665162351944e-5,-9.925147114042003,24,0.5770291891596525,-11.056124324794922,-8.794169903289085,1
AMAZONAS,CHACHAPOYAS,2,61379,3.258443441567963e-5,-10.330080829403487,25,0.7065315494788257,-11.714882666381985,-8.945278992424988,1
AMAZONAS,CHACHAPOYAS,5,61379,8.146108603919908e-5,-9.414746807879379,26,0.447052665089557,-10.29097003145491,-8.538523584303848,1
AMAZONAS,CHACHAPOYAS,5,61379,8.146108603919908e-5,-9.414746807879379,27,0.447052665089557,-10.29097003145491,-8.538523584303848,1
AMAZONAS,CHACHAPOYAS,3,61379,4.887665162351944e-5,-9.925147114042003,29,0.5770291891596525,-11.056124324794922,-8.794169903289085,1
AMAZONAS,CHACHAPOYAS,11,61379,1.7921438928623795e-4,-8.626637569245492,30,0.3014405766357698,-9.2174610994516,-8.035814039039384,1
AMAZONAS,CHACHAPOYAS,4,61379,6.516886883135926e-5,-9.637730843892934,31,0.49978428302552347,-10.61730803862296,-8.658153649162907,1
AMAZONAS,CHACHAPOYAS,3,61379,4.887665162351944e-5,-9.925147114042003,32,0.5770291891596525,-11.056124324794922,-8.794169903289085,1
AMAZONAS,CHACHAPOYAS,1,61379,1.6292217207839814e-5,-11.021635523895048,33,0.9983993541225133,-12.978498257975174,-9.064772789814922,1
AMAZONAS,CHACHAPOYAS,2,61379,3.258443441567963e-5,-10.330080829403487,34,0.7065315494788257,-11.714882666381985,-8.945278992424988,1
AMAZONAS,CHACHAPOYAS,4,61379,6.516886883135926e-5,-9.637730843892934,35,0.49978428302552347,-10.61730803862296,-8.658153649162907,1
AMAZONAS,CHACHAPOYAS,3,61379,4.887665162351944e-5,-9.925147114042003,38,0.5770291891596525,-11.056124324794922,-8.794169903289085,1
AMAZONAS,CHACHAPOYAS,2,61379,3.258443441567963e-5,-10.330080829403487,39,0.7065315494788257,-11.714882666381985,-8.945278992424988,1
AMAZONAS,CHACHAPOYAS,1,61379,1.6292217207839814e-5,-11.021635523895048,41,0.9983993541225133,-12.978498257975174,-9.064772789814922,1
AMAZONAS,CHACHAPOYAS,1,61379,1.6292217207839814e-5,-11.021635523895048,43,0.9983993541225133,-12.978498257975174,-9.064772789814922,1
AMAZONAS,CHACHAPOYAS,1,61379,1.6292217207839814e-5,-11.021635523895048,45,0.9983993541225133,-12.978498257975174,-9.064772789814922,1
AMAZONAS,CHACHAPOYAS,1,61379,1.6292217207839814e-5,-11.021635523895048,47,0.9983993541225133,-12.978498257975174,-9.064772789814922,1
AMAZONAS,CHACHAPOYAS,3,61379,4.887665162351944e-5,-9.925147114042003,49,0.5770291891596525,-11.056124324794922,-8.794169903289085,1
AMAZONAS,CHACHAPOYAS,5,61379,8.146108603919908e-5,-9.414746807879379,50,0.447052665089557,-10.29097003145491,-8.538523584303848,1
AMAZONAS,CHACHAPOYAS,7,61379,1.1404552045487871e-4,-9.07845690562166,51,0.37785675233782273,-9.819056140203793,-8.337857671039528,1
AMAZONAS,CHACHAPOYAS,7,61379,1.1404552045487871e-4,-9.07845690562166,52,0.37785675233782273,-9.819056140203793,-8.337857671039528,1
AMAZONAS,CHACHAPOYAS,4,61379,6.516886883135926e-5,-9.637730843892934,53,0.49978428302552347,-10.61730803862296,-8.658153649162907,1
AMAZONAS,CHACHAPOYAS,5,61379,8.146108603919908e-5,-9.414746807879379,54,0.447052665089557,-10.29097003145491,-8.538523584303848,1
AMAZONAS,CHACHAPOYAS,6,61379,9.775330324703889e-5,-9.23253160875713,55,0.4081197598045066,-10.032446337973962,-8.432616879540298,1
AMAZONAS,CHACHAPOYAS,10,61379,1.6292217207839816e-4,-8.721918734276434,56,0.3161515332796726,-9.341575739504592,-8.102261729048276,1
AMAZONAS,CHACHAPOYAS,5,61379,8.146108603919908e-5,-9.414746807879379,57,0.447052665089557,-10.29097003145491,-8.538523584303848,1
AMAZONAS,CHACHAPOYAS,5,61379,8.146108603919908e-5,-9.414746807879379,58,0.447052665089557,-10.29097003145491,-8.538523584303848,1
AMAZONAS,CHACHAPOYAS,9,61379,1.4662995487055834e-4,-8.827243788576684,59,0.33324978332189803,-9.480413363887605,-8.174074213265763,1
AMAZONAS,CHACHAPOYAS,5,61379,8.146108603919908e-5,-9.414746807879379,60,0.447052665089557,-10.29097003145491,-8.538523584303848,1
AMAZONAS,CHACHAPOYAS,12,61379,1.9550660649407777e-4,-8.539650371876784,61,0.28860851719179403,-9.1053230655727,-7.9739776781808676,1
AMAZONAS,CHACHAPOYAS,17,61379,2.7696769253327685e-4,-8.191421909799729,62,0.24247926141814996,-8.666681262179303,-7.716162557420155,1
AMAZONAS,CHACHAPOYAS,16,61379,2.6067547532543703e-4,-8.252034796397314,63,0.24994247175285378,-8.741922041032907,-7.762147551761721,1
AMAZONAS,CHACHAPOYAS,14,61379,2.2809104090975742e-4,-8.385537689777966,64,0.26720028847515825,-8.909250255189276,-7.861825124366655,1
AMAZONAS,CHACHAPOYAS,7,61379,1.1404552045487871e-4,-9.07845690562166,65,0.37785675233782273,-9.819056140203793,-8.337857671039528,1
AMAZONAS,CHACHAPOYAS,5,61379,8.146108603919908e-5,-9.414746807879379,66,0.447052665089557,-10.29097003145491,-8.538523584303848,1
AMAZONAS,CHACHAPOYAS,6,61379,9.775330324703889e-5,-9.23253160875713,67,0.4081197598045066,-10.032446337973962,-8.432616879540298,1
AMAZONAS,CHACHAPOYAS,7,61379,1.1404552045487871e-4,-9.07845690562166,68,0.37785675233782273,-9.819056140203793,-8.337857671039528,1
AMAZONAS,CHACHAPOYAS,9,61379,1.4662995487055834e-4,-8.827243788576684,69,0.33324978332189803,-9.480413363887605,-8.174074213265763,1
AMAZONAS,CHACHAPOYAS,1,61379,1.6292217207839814e-5,-11.021635523895048,70,0.9983993541225133,-12.978498257975174,-9.064772789814922,1
AMAZONAS,CHACHAPOYAS,6,61379,9.775330324703889e-5,-9.23253160875713,72,0.4081197598045066,-10.032446337973962,-8.432616879540298,1
AMAZONAS,CHACHAPOYAS,1,61379,1.6292217207839814e-5,-11.021635523895048,73,0.9983993541225133,-12.978498257975174,-9.064772789814922,1
AMAZONAS,CHACHAPOYAS,1,61379,1.6292217207839814e-5,-11.021635523895048,74,0.9983993541225133,-12.978498257975174,-9.064772789814922,1
AMAZONAS,CHACHAPOYAS,1,61379,1.6292217207839814e-5,-11.021635523895048,75,0.9983993541225133,-12.978498257975174,-9.064772789814922,1
AMAZONAS,CHACHAPOYAS,2,61379,3.258443441567963e-5,-10.330080829403487,76,0.7065315494788257,-11.714882666381985,-8.945278992424988,1
AMAZONAS,CHACHAPOYAS,3,61379,4.887665162351944e-5,-9.925147114042003,77,0.5770291891596525,-11.056124324794922,-8.794169903289085,1
AMAZONAS,CHACHAPOYAS,2,61379,3.258443441567963e-5,-10.330080829403487,78,0.7065315494788257,-11.714882666381985,-8.945278992424988,1
AMAZONAS,CHACHAPOYAS,2,61379,3.258443441567963e-5,-10.330080829403487,79,0.7065315494788257,-11.714882666381985,-8.945278992424988,1
AMAZONAS,CHACHAPOYAS,3,61379,4.887665162351944e-5,-9.925147114042003,82,0.5770291891596525,-11.056124324794922,-8.794169903289085,1
AMAZONAS,CONDORCANQUI,0,51796,0,-16.771743399526496,0,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,CONDORCANQUI,0,51796,0,-16.771743399526496,1,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,CONDORCANQUI,0,51796,0,-16.771743399526496,2,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,12,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,13,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,14,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,16,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,2,51796,3.861302031044868e-5,-10.16057485971363,17,0.7066173390662317,-11.545544844283445,-8.775604875143816,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,18,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,10,51796,1.9306510155224342e-4,-8.552213734199823,19,0.3161546446254713,-9.171876837665746,-7.932550630733899,1
AMAZONAS,CONDORCANQUI,11,51796,2.1237161170746776e-4,-8.45692804030581,20,0.3014424061208739,-9.047755156302722,-7.866100924308897,1
AMAZONAS,CONDORCANQUI,13,51796,2.5098463201791646e-4,-8.289911627444667,21,0.2772865522210241,-8.833393269797874,-7.74642998509146,1
AMAZONAS,CONDORCANQUI,12,51796,2.316781218626921e-4,-8.369937068699446,22,0.28860928900102223,-8.93561127514145,-7.804262862257443,1
AMAZONAS,CONDORCANQUI,9,51796,1.7375859139701907e-4,-8.65754432344813,23,0.3332544876402546,-9.310723119223029,-8.004365527673231,1
AMAZONAS,CONDORCANQUI,3,51796,5.791953046567303e-5,-9.755558271922869,26,0.5770744719803426,-10.886624237004341,-8.624492306841397,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,28,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,29,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,30,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,2,51796,3.861302031044868e-5,-10.16057485971363,32,0.7066173390662317,-11.545544844283445,-8.775604875143816,1
AMAZONAS,CONDORCANQUI,2,51796,3.861302031044868e-5,-10.16057485971363,33,0.7066173390662317,-11.545544844283445,-8.775604875143816,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,36,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,39,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,40,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,2,51796,3.861302031044868e-5,-10.16057485971363,41,0.7066173390662317,-11.545544844283445,-8.775604875143816,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,42,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,44,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,47,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,55,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,3,51796,5.791953046567303e-5,-9.755558271922869,56,0.5770744719803426,-10.886624237004341,-8.624492306841397,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,57,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,59,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,2,51796,3.861302031044868e-5,-10.16057485971363,60,0.7066173390662317,-11.545544844283445,-8.775604875143816,1
AMAZONAS,CONDORCANQUI,2,51796,3.861302031044868e-5,-10.16057485971363,61,0.7066173390662317,-11.545544844283445,-8.775604875143816,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,62,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,2,51796,3.861302031044868e-5,-10.16057485971363,63,0.7066173390662317,-11.545544844283445,-8.775604875143816,1
AMAZONAS,CONDORCANQUI,2,51796,3.861302031044868e-5,-10.16057485971363,64,0.7066173390662317,-11.545544844283445,-8.775604875143816,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,66,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,2,51796,3.861302031044868e-5,-10.16057485971363,67,0.7066173390662317,-11.545544844283445,-8.775604875143816,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,68,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,69,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,70,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,71,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,CONDORCANQUI,1,51796,1.930651015522434e-5,-10.852377685082487,74,0.998645978106825,-12.809723802171865,-8.89503156799311,1
AMAZONAS,LUYA,0,48552,0,-16.771743399526496,0,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,LUYA,0,48552,0,-16.771743399526496,1,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,LUYA,0,48552,0,-16.771743399526496,2,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,12,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,13,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,15,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,17,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,18,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,20,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,21,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,2,48552,4.119294776734223e-5,-10.095981579605525,25,0.7066461970364959,-11.481008125797057,-8.710955033413992,1
AMAZONAS,LUYA,2,48552,4.119294776734223e-5,-10.095981579605525,27,0.7066461970364959,-11.481008125797057,-8.710955033413992,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,28,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,2,48552,4.119294776734223e-5,-10.095981579605525,31,0.7066461970364959,-11.481008125797057,-8.710955033413992,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,32,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,2,48552,4.119294776734223e-5,-10.095981579605525,37,0.7066461970364959,-11.481008125797057,-8.710955033413992,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,43,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,2,48552,4.119294776734223e-5,-10.095981579605525,45,0.7066461970364959,-11.481008125797057,-8.710955033413992,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,47,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,48,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,2,48552,4.119294776734223e-5,-10.095981579605525,50,0.7066461970364959,-11.481008125797057,-8.710955033413992,1
AMAZONAS,LUYA,3,48552,6.178942165101334e-5,-9.690936930371121,52,0.577089570176757,-10.822032487917564,-8.559841372824678,1
AMAZONAS,LUYA,4,48552,8.238589553468446e-5,-9.403465153669433,53,0.4998216333135958,-10.383115554964082,-8.423814752374785,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,54,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,2,48552,4.119294776734223e-5,-10.095981579605525,55,0.7066461970364959,-11.481008125797057,-8.710955033413992,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,56,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,2,48552,4.119294776734223e-5,-10.095981579605525,57,0.7066461970364959,-11.481008125797057,-8.710955033413992,1
AMAZONAS,LUYA,2,48552,4.119294776734223e-5,-10.095981579605525,58,0.7066461970364959,-11.481008125797057,-8.710955033413992,1
AMAZONAS,LUYA,5,48552,1.0298236941835558e-4,-9.180447801036218,59,0.4470776646295466,-10.05672002371013,-8.304175578362306,1
AMAZONAS,LUYA,4,48552,8.238589553468446e-5,-9.403465153669433,61,0.4998216333135958,-10.383115554964082,-8.423814752374785,1
AMAZONAS,LUYA,4,48552,8.238589553468446e-5,-9.403465153669433,62,0.4998216333135958,-10.383115554964082,-8.423814752374785,1
AMAZONAS,LUYA,5,48552,1.0298236941835558e-4,-9.180447801036218,63,0.4470776646295466,-10.05672002371013,-8.304175578362306,1
AMAZONAS,LUYA,4,48552,8.238589553468446e-5,-9.403465153669433,64,0.4998216333135958,-10.383115554964082,-8.423814752374785,1
AMAZONAS,LUYA,5,48552,1.0298236941835558e-4,-9.180447801036218,65,0.4470776646295466,-10.05672002371013,-8.304175578362306,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,66,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,4,48552,8.238589553468446e-5,-9.403465153669433,67,0.4998216333135958,-10.383115554964082,-8.423814752374785,1
AMAZONAS,LUYA,3,48552,6.178942165101334e-5,-9.690936930371121,68,0.577089570176757,-10.822032487917564,-8.559841372824678,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,69,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,70,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,2,48552,4.119294776734223e-5,-10.095981579605525,72,0.7066461970364959,-11.481008125797057,-8.710955033413992,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,78,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,LUYA,1,48552,2.0596473883671115e-5,-10.787868443218677,79,0.9987293714336497,-12.745378011228631,-8.830358875208724,1
AMAZONAS,RODRIGUEZ DE MENDOZA,0,32524,0,-16.771743399526496,0,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,RODRIGUEZ DE MENDOZA,0,32524,0,-16.771743399526496,1,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,RODRIGUEZ DE MENDOZA,0,32524,0,-16.771743399526496,2,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,24,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,25,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,2,32524,6.149305128520478e-5,-9.695740874581327,32,0.7067861635949435,-11.081041755227416,-8.310439993935239,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,33,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,36,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,37,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,41,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,43,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,5,32524,1.5373262821301192e-4,-8.779957358229339,49,0.44710357590159805,-9.656280366996471,-7.903634349462207,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,50,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,4,32524,1.2298610257040955e-4,-9.003016355755369,51,0.49986354708794944,-9.98274890804775,-8.023283803462988,1
AMAZONAS,RODRIGUEZ DE MENDOZA,3,32524,9.223957692780716e-5,-9.29055752111234,52,0.5771609168309955,-10.421792918101092,-8.15932212412359,1
AMAZONAS,RODRIGUEZ DE MENDOZA,2,32524,6.149305128520478e-5,-9.695740874581327,53,0.7067861635949435,-11.081041755227416,-8.310439993935239,1
AMAZONAS,RODRIGUEZ DE MENDOZA,3,32524,9.223957692780716e-5,-9.29055752111234,54,0.5771609168309955,-10.421792918101092,-8.15932212412359,1
AMAZONAS,RODRIGUEZ DE MENDOZA,2,32524,6.149305128520478e-5,-9.695740874581327,55,0.7067861635949435,-11.081041755227416,-8.310439993935239,1
AMAZONAS,RODRIGUEZ DE MENDOZA,3,32524,9.223957692780716e-5,-9.29055752111234,56,0.5771609168309955,-10.421792918101092,-8.15932212412359,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,57,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,58,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,3,32524,9.223957692780716e-5,-9.29055752111234,60,0.5771609168309955,-10.421792918101092,-8.15932212412359,1
AMAZONAS,RODRIGUEZ DE MENDOZA,6,32524,1.8447915385561432e-4,-8.597692174599622,62,0.4081530854716096,-9.397672222123976,-7.797712127075267,1
AMAZONAS,RODRIGUEZ DE MENDOZA,2,32524,6.149305128520478e-5,-9.695740874581327,63,0.7067861635949435,-11.081041755227416,-8.310439993935239,1
AMAZONAS,RODRIGUEZ DE MENDOZA,2,32524,6.149305128520478e-5,-9.695740874581327,65,0.7067861635949435,-11.081041755227416,-8.310439993935239,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,66,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,67,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,72,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,73,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,77,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,79,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,RODRIGUEZ DE MENDOZA,1,32524,3.074652564260239e-5,-10.38804326722489,82,0.9991398256036507,-12.346357325408047,-8.429729209041735,1
AMAZONAS,UTCUBAMBA,0,120694,0,-16.771743399526496,0,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,UTCUBAMBA,0,120694,0,-16.771743399526496,1,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,UTCUBAMBA,0,120694,0,-16.771743399526496,2,1,-18.731743399526497,-14.811743399526495,1
AMAZONAS,UTCUBAMBA,1,120694,8.285416010737898e-6,-11.694755481853225,7,0.9968716278669878,-13.64862387247252,-9.74088709123393,1
AMAZONAS,UTCUBAMBA,1,120694,8.285416010737898e-6,-11.694755481853225,11,0.9968716278669878,-13.64862387247252,-9.74088709123393,1
AMAZONAS,UTCUBAMBA,5,120694,4.1427080053689496e-5,-10.090321003455248,12,0.44692383688751464,-10.966291723754777,-9.214350283155719,1
AMAZONAS,UTCUBAMBA,5,120694,4.1427080053689496e-5,-10.090321003455248,13,0.44692383688751464,-10.966291723754777,-9.214350283155719,1
AMAZONAS,UTCUBAMBA,3,120694,2.48562480322137e-5,-10.600310981118282,14,0.5767399475014706,-11.730721278221164,-9.4699006840154,1
AMAZONAS,UTCUBAMBA,3,120694,2.48562480322137e-5,-10.600310981118282,15,0.5767399475014706,-11.730721278221164,-9.4699006840154,1
AMAZONAS,UTCUBAMBA,8,120694,6.628332808590319e-5,-9.620787732196236,16,0.3534030281246311,-10.313457667320513,-8.928117797071959,1
AMAZONAS,UTCUBAMBA,4,120694,3.3141664042951594e-5,-10.313151105642605,17,0.49959980441897567,-11.292366722303797,-9.333935488981414,1
AMAZONAS,UTCUBAMBA,9,120694,7.45687440966411e-5,-9.503091824154312,18,0.33320470517793815,-10.15617304630307,-8.850010602005554,1
AMAZONAS,UTCUBAMBA,7,120694,5.799791207516529e-5,-9.754207114755456,19,0.377784135594589,-10.494664020520851,-9.01375020899006,1
AMAZONAS,UTCUBAMBA,6,120694,4.97124960644274e-5,-9.908208467342703,20,0.4080247285939829,-10.70793693538691,-9.108479999298497,1
AMAZONAS,UTCUBAMBA,6,120694,4.97124960644274e-5,-9.908208467342703,21,0.4080247285939829,-10.70793693538691,-9.108479999298497,1
AMAZONAS,UTCUBAMBA,5,120694,4.1427080053689496e-5,-10.090321003455248,22,0.44692383688751464,-10.966291723754777,-9.214350283155719,1
AMAZONAS,UTCUBAMBA,11,120694,9.113957611811689e-5,-9.30254787332055,23,0.3014115991992214,-9.893314607751025,-8.711781138890077,1
AMAZONAS,UTCUBAMBA,6,120694,4.97124960644274e-5,-9.908208467342703,24,0.4080247285939829,-10.70793693538691,-9.108479999298497,1
AMAZONAS,UTCUBAMBA,5,120694,4.1427080053689496e-5,-10.090321003455248,25,0.44692383688751464,-10.966291723754777,-9.214350283155719,1
AMAZONAS,UTCUBAMBA,4,120694,3.3141664042951594e-5,-10.313151105642605,27,0.49959980441897567,-11.292366722303797,-9.333935488981414,1
AMAZONAS,UTCUBAMBA,4,120694,3.3141664042951594e-5,-10.313151105642605,28,0.49959980441897567,-11.292366722303797,-9.333935488981414,1
AMAZONAS,UTCUBAMBA,2,120694,1.6570832021475797e-5,-11.004732512631982,29,0.7059937437380889,-12.388480250358636,-9.620984774905327,1
AMAZONAS,UTCUBAMBA,4,120694,3.3141664042951594e-5,-10.313151105642605,30,0.49959980441897567,-11.292366722303797,-9.333935488981414,1
